"Date","CodeOffice","OfficeName","MopCod","MopDsc","TotalAmountIn","TotalAmountOut"
"2022-06-23",DJAKH,Bureau Khat,ES,paiement en espèce,12498315,0.0
"2022-06-23",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,83079.0,0.0
"2022-06-23",DJEXO,Bureau Exonérations,CH,paiement chèque,1953132.0,0.0
"2022-06-23",DJEXO,Bureau Exonérations,ES,paiement en espèce,319930.0,0.0
"2022-06-23",DJFRZ,Bureau Free Zone,CH,paiement chèque,24107481,0.0
"2022-06-23",DJFRZ,Bureau Free Zone,ES,paiement en espèce,2553744.0,0.0
"2022-06-23",DJPRT,Bureau du Port,CH,paiement chèque,54026991,0.0
"2022-06-23",DJPRT,Bureau du Port,ES,paiement en espèce,10626922,0.0
"2022-06-23",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2022-06-23",DJREV,Bureau Révision,CH,paiement chèque,1000.0,0.0
"2022-06-23",DJREV,Bureau Révision,ES,paiement en espèce,1084336.0,0.0
"2022-06-23",DJTRS,Bureau Transit,CH,paiement chèque,199000.0,0.0
"2022-06-23",DJTRS,Bureau Transit,ES,paiement en espèce,59000.0,0.0
"2022-06-23",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,4000.0,0.0
"2022-06-23",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,19000.0,0.0
"2022-06-23",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,383768.0,0.0
"2022-06-23",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,20000.0,0.0
"2022-06-23",DJZFR,Bureau Zone Franche,CH,paiement chèque,2773348.0,0.0
"2022-06-23",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1338632.0,0.0
"2022-06-24",DJTRS,Bureau Transit,CH,paiement chèque,39000.0,0.0
"2022-06-24",DJTRS,Bureau Transit,ES,paiement en espèce,6000.0,0.0
"2022-06-25",DIFTZ,Djibouti International Free Trade ,CC,Chèque Certifiée,1000.0,0.0
"2022-06-25",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,10000.0,0.0
"2022-06-25",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,32000.0,0.0
"2022-06-25",DJAKH,Bureau Khat,ES,paiement en espèce,1815574.0,0.0
"2022-06-25",DJFRZ,Bureau Free Zone,CH,paiement chèque,4517007.0,0.0
"2022-06-25",DJFRZ,Bureau Free Zone,ES,paiement en espèce,18000.0,0.0
"2022-06-25",DJPRT,Bureau du Port,CH,paiement chèque,1419347.0,0.0
"2022-06-25",DJPRT,Bureau du Port,ES,paiement en espèce,7380329.0,0.0
"2022-06-25",DJTRS,Bureau Transit,CH,paiement chèque,155000.0,0.0
"2022-06-25",DJTRS,Bureau Transit,ES,paiement en espèce,22000.0,0.0
"2022-06-25",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,11000.0,0.0
"2022-06-25",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,5000.0,0.0
"2022-06-26",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,9000.0,0.0
"2022-06-26",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,3614461.0,0.0
"2022-06-26",DJAFR,Bureau Aéroport Fret,CC,Chèque Certifiée,31964.0,0.0
"2022-06-26",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,1305304.0,0.0
"2022-06-26",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,1255601.0,0.0
"2022-06-26",DJAKH,Bureau Khat,CH,paiement chèque,1437159.0,0.0
"2022-06-26",DJAKH,Bureau Khat,ES,paiement en espèce,4546001.0,0.0
"2022-06-26",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,168996.0,0.0
"2022-06-26",DJEXO,Bureau Exonérations,CH,paiement chèque,14624015,0.0
"2022-06-26",DJEXO,Bureau Exonérations,ES,paiement en espèce,19369.0,0.0
"2022-06-26",DJFRZ,Bureau Free Zone,CH,paiement chèque,8044827.0,0.0
"2022-06-26",DJFRZ,Bureau Free Zone,ES,paiement en espèce,1440528.0,0.0
"2022-06-26",DJPRT,Bureau du Port,CH,paiement chèque,13362989,0.0
"2022-06-26",DJPRT,Bureau du Port,ES,paiement en espèce,19092966,2462037.0
"2022-06-26",DJREV,Bureau Révision,CH,paiement chèque,1000.0,0.0
"2022-06-26",DJREV,Bureau Révision,ES,paiement en espèce,1000.0,0.0
"2022-06-26",DJTRS,Bureau Transit,CH,paiement chèque,162000.0,0.0
"2022-06-26",DJTRS,Bureau Transit,ES,paiement en espèce,76000.0,0.0
"2022-06-26",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,2000.0,0.0
"2022-06-26",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,10000.0,0.0
"2022-06-26",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,12000.0,0.0
"2022-06-26",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,15000.0,0.0
"2022-06-26",DJZFR,Bureau Zone Franche,CH,paiement chèque,533160.0,0.0
"2022-06-26",DJZFR,Bureau Zone Franche,ES,paiement en espèce,5000.0,0.0
"2022-06-27",DJAKH,Bureau Khat,ES,paiement en espèce,525687.0,0.0
"2022-06-27",DJTRS,Bureau Transit,CH,paiement chèque,139000.0,0.0
"2022-06-27",DJTRS,Bureau Transit,ES,paiement en espèce,26000.0,0.0
"2022-06-28",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,18572.0,0.0
"2022-06-28",DJTRS,Bureau Transit,CH,paiement chèque,1000.0,0.0
"2022-06-28",DJTRS,Bureau Transit,ES,paiement en espèce,16000.0,0.0
"2022-06-29",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,17303102,0.0
"2022-06-29",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,48180.0,15000.0
"2022-06-29",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,523196.0,0.0
"2022-06-29",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,815638.0,0.0
"2022-06-29",DJAKH,Bureau Khat,CH,paiement chèque,4159434.0,0.0
"2022-06-29",DJAKH,Bureau Khat,ES,paiement en espèce,17402545,0.0
"2022-06-29",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,202400.0,0.0
"2022-06-29",DJEXO,Bureau Exonérations,CH,paiement chèque,113273.0,0.0
"2022-06-29",DJEXO,Bureau Exonérations,ES,paiement en espèce,6000.0,0.0
"2022-06-29",DJFRZ,Bureau Free Zone,CH,paiement chèque,1205164.0,0.0
"2022-06-29",DJFRZ,Bureau Free Zone,ES,paiement en espèce,3184949.0,0.0
"2022-06-29",DJPRT,Bureau du Port,CH,paiement chèque,18783654,0.0
"2022-06-29",DJPRT,Bureau du Port,ES,paiement en espèce,7226003.0,0.0
"2022-06-29",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,25767470,0.0
"2022-06-29",DJTRS,Bureau Transit,CH,paiement chèque,180000.0,0.0
"2022-06-29",DJTRS,Bureau Transit,ES,paiement en espèce,58000.0,0.0
"2022-06-29",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,12000.0,0.0
"2022-06-29",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,24000.0,0.0
"2022-06-29",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,13000.0,0.0
"2022-06-29",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,16000.0,0.0
"2022-06-29",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2022-06-30",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,7649874.0,0.0
"2022-06-30",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,79000.0,0.0
"2022-06-30",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,2228497.0,0.0
"2022-06-30",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,2271047.0,0.0
"2022-06-30",DJAKH,Bureau Khat,CH,paiement chèque,27504076,0.0
"2022-06-30",DJAKH,Bureau Khat,ES,paiement en espèce,13817827,0.0
"2022-06-30",DJEXO,Bureau Exonérations,CH,paiement chèque,8066879.0,0.0
"2022-06-30",DJEXO,Bureau Exonérations,ES,paiement en espèce,123376.0,0.0
"2022-06-30",DJFRZ,Bureau Free Zone,CH,paiement chèque,14823066,0.0
"2022-06-30",DJFRZ,Bureau Free Zone,ES,paiement en espèce,176562.0,0.0
"2022-06-30",DJGAR,Bureau de la Gare,ES,paiement en espèce,371000.0,0.0
"2022-06-30",DJPRT,Bureau du Port,CH,paiement chèque,23376407,0.0
"2022-06-30",DJPRT,Bureau du Port,ES,paiement en espèce,6014635.0,0.0
"2022-06-30",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2022-06-30",DJREV,Bureau Révision,CH,paiement chèque,1000.0,0.0
"2022-06-30",DJREV,Bureau Révision,ES,paiement en espèce,98581.0,0.0
"2022-06-30",DJTRS,Bureau Transit,CH,paiement chèque,165000.0,0.0
"2022-06-30",DJTRS,Bureau Transit,ES,paiement en espèce,39000.0,0.0
"2022-06-30",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,18000.0,0.0
"2022-06-30",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,20000.0,0.0
"2022-06-30",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,13000.0,0.0
"2022-06-30",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,47878.0,0.0
"2022-06-30",DJZFR,Bureau Zone Franche,ES,paiement en espèce,756678.0,0.0
"2022-07-01",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,230490.0,0.0
"2022-07-01",DJTRS,Bureau Transit,CH,paiement chèque,8000.0,0.0
"2022-07-01",DJTRS,Bureau Transit,ES,paiement en espèce,20000.0,0.0
"2022-07-02",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,152864.0,0.0
"2022-07-02",DJTRS,Bureau Transit,CH,paiement chèque,168000.0,0.0
"2022-07-02",DJTRS,Bureau Transit,ES,paiement en espèce,22000.0,0.0
"2022-07-03",DIFTZ,Djibouti International Free Trade ,CC,Chèque Certifiée,1000.0,0.0
"2022-07-03",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,1166543.0,0.0
"2022-07-03",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,982899.0,0.0
"2022-07-03",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,1401218.0,0.0
"2022-07-03",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,1764805.0,0.0
"2022-07-03",DJAKH,Bureau Khat,CH,paiement chèque,10825903,0.0
"2022-07-03",DJAKH,Bureau Khat,ES,paiement en espèce,8150478.0,0.0
"2022-07-03",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,68450.0,0.0
"2022-07-03",DJEXO,Bureau Exonérations,CH,paiement chèque,106414.0,0.0
"2022-07-03",DJEXO,Bureau Exonérations,ES,paiement en espèce,12000.0,0.0
"2022-07-03",DJFRZ,Bureau Free Zone,CH,paiement chèque,5333769.0,0.0
"2022-07-03",DJFRZ,Bureau Free Zone,ES,paiement en espèce,1860662.0,0.0
"2022-07-03",DJPRT,Bureau du Port,CH,paiement chèque,32274474,0.0
"2022-07-03",DJPRT,Bureau du Port,ES,paiement en espèce,13396108,0.0
"2022-07-03",DJREV,Bureau Révision,CH,paiement chèque,588704939,0.0
"2022-07-03",DJREV,Bureau Révision,ES,paiement en espèce,1000.0,0.0
"2022-07-03",DJTRS,Bureau Transit,CH,paiement chèque,152000.0,0.0
"2022-07-03",DJTRS,Bureau Transit,ES,paiement en espèce,46000.0,0.0
"2022-07-03",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,13000.0,0.0
"2022-07-03",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,20000.0,0.0
"2022-07-03",DJZEA,Bureau FZ East Africa Holding,CC,Chèque Certifiée,1000.0,0.0
"2022-07-03",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,9000.0,0.0
"2022-07-03",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,24000.0,0.0
"2022-07-03",DJZFR,Bureau Zone Franche,CH,paiement chèque,4907232.0,0.0
"2022-07-04",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,4325543.0,0.0
"2022-07-04",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,278669.0,0.0
"2022-07-04",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,7390023.0,0.0
"2022-07-04",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,861063.0,0.0
"2022-07-04",DJAKH,Bureau Khat,CH,paiement chèque,878656.0,0.0
"2022-07-04",DJAKH,Bureau Khat,ES,paiement en espèce,7936505.0,0.0
"2022-07-04",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,27500.0,0.0
"2022-07-04",DJEXO,Bureau Exonérations,CH,paiement chèque,185809.0,0.0
"2022-07-04",DJEXO,Bureau Exonérations,ES,paiement en espèce,410216.0,0.0
"2022-07-04",DJFRZ,Bureau Free Zone,CH,paiement chèque,5392911.0,0.0
"2022-07-04",DJFRZ,Bureau Free Zone,ES,paiement en espèce,537672.0,0.0
"2022-07-04",DJPRT,Bureau du Port,CH,paiement chèque,86766585,0.0
"2022-07-04",DJPRT,Bureau du Port,ES,paiement en espèce,9644049.0,0.0
"2022-07-04",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,11992889,0.0
"2022-07-04",DJREV,Bureau Révision,CH,paiement chèque,46514329,0.0
"2022-07-04",DJREV,Bureau Révision,ES,paiement en espèce,321604.0,0.0
"2022-07-04",DJTRS,Bureau Transit,CH,paiement chèque,187000.0,0.0
"2022-07-04",DJTRS,Bureau Transit,ES,paiement en espèce,27000.0,0.0
"2022-07-04",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,2323475.0,0.0
"2022-07-04",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,12000.0,0.0
"2022-07-04",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,7000.0,0.0
"2022-07-04",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,17000.0,0.0
"2022-07-04",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2022-07-05",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,4730477.0,0.0
"2022-07-05",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,26000.0,0.0
"2022-07-05",DJAFR,Bureau Aéroport Fret,CC,Chèque Certifiée,80298.0,0.0
"2022-07-05",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,1870036.0,0.0
"2022-07-05",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,1450349.0,0.0
"2022-07-05",DJAKH,Bureau Khat,CH,paiement chèque,4988202.0,0.0
"2022-07-05",DJAKH,Bureau Khat,ES,paiement en espèce,5788123.0,0.0
"2022-07-05",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,147753.0,0.0
"2022-07-05",DJEXO,Bureau Exonérations,CH,paiement chèque,407132.0,0.0
"2022-07-05",DJEXO,Bureau Exonérations,ES,paiement en espèce,18041.0,0.0
"2022-07-05",DJFRZ,Bureau Free Zone,CH,paiement chèque,6008990.0,0.0
"2022-07-05",DJFRZ,Bureau Free Zone,ES,paiement en espèce,2354249.0,0.0
"2022-07-05",DJPRT,Bureau du Port,CH,paiement chèque,23901634,0.0
"2022-07-05",DJPRT,Bureau du Port,ES,paiement en espèce,8574423.0,744287.0
"2022-07-05",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,6535075.0,0.0
"2022-07-05",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,2000.0,0.0
"2022-07-05",DJREV,Bureau Révision,ES,paiement en espèce,780602.0,0.0
"2022-07-05",DJTRS,Bureau Transit,CH,paiement chèque,161000.0,0.0
"2022-07-05",DJTRS,Bureau Transit,ES,paiement en espèce,56000.0,0.0
"2022-07-05",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,11000.0,0.0
"2022-07-05",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,29000.0,0.0
"2022-07-05",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,1454736.0,0.0
"2022-07-05",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,17000.0,0.0
"2022-07-05",DJZFR,Bureau Zone Franche,CH,paiement chèque,6000.0,0.0
"2022-07-05",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1473799.0,0.0
"2022-07-06",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,2215656.0,0.0
"2022-07-06",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,261351.0,0.0
"2022-07-06",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,55968.0,0.0
"2022-07-06",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,887036.0,0.0
"2022-07-06",DJAKH,Bureau Khat,ES,paiement en espèce,2449738.0,0.0
"2022-07-06",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,50277.0,0.0
"2022-07-06",DJEXO,Bureau Exonérations,CH,paiement chèque,1323165.0,0.0
"2022-07-06",DJEXO,Bureau Exonérations,ES,paiement en espèce,190509.0,0.0
"2022-07-06",DJFRZ,Bureau Free Zone,CH,paiement chèque,13192370,0.0
"2022-07-06",DJFRZ,Bureau Free Zone,ES,paiement en espèce,10749299,0.0
"2022-07-06",DJGAR,Bureau de la Gare,ES,paiement en espèce,155474.0,0.0
"2022-07-06",DJPRT,Bureau du Port,CH,paiement chèque,79368053,0.0
"2022-07-06",DJPRT,Bureau du Port,ES,paiement en espèce,14227099,0.0
"2022-07-06",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,40329626,0.0
"2022-07-06",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2022-07-06",DJREV,Bureau Révision,ES,paiement en espèce,1000.0,0.0
"2022-07-06",DJTRS,Bureau Transit,CH,paiement chèque,176000.0,0.0
"2022-07-06",DJTRS,Bureau Transit,ES,paiement en espèce,55000.0,0.0
"2022-07-06",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,7000.0,0.0
"2022-07-06",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,4000.0,0.0
"2022-07-06",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,7000.0,0.0
"2022-07-06",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,49499.0,0.0
"2022-07-06",DJZFR,Bureau Zone Franche,CH,paiement chèque,398876.0,0.0
"2022-07-06",DJZFR,Bureau Zone Franche,ES,paiement en espèce,668316.0,0.0
"2022-07-07",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,1505533.0,0.0
"2022-07-07",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,348250.0,0.0
"2022-07-07",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,236359.0,0.0
"2022-07-07",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,888968.0,0.0
"2022-07-07",DJAKH,Bureau Khat,CH,paiement chèque,1985321.0,0.0
"2022-07-07",DJAKH,Bureau Khat,ES,paiement en espèce,3026742.0,0.0
"2022-07-07",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,788550.0,0.0
"2022-07-07",DJEXO,Bureau Exonérations,CH,paiement chèque,378102.0,0.0
"2022-07-07",DJEXO,Bureau Exonérations,ES,paiement en espèce,1050294.0,0.0
"2022-07-07",DJFRZ,Bureau Free Zone,CH,paiement chèque,6427969.0,0.0
"2022-07-07",DJFRZ,Bureau Free Zone,ES,paiement en espèce,2595818.0,0.0
"2022-07-07",DJPRT,Bureau du Port,CH,paiement chèque,35437912,0.0
"2022-07-07",DJPRT,Bureau du Port,ES,paiement en espèce,8417105.0,0.0
"2022-07-07",DJREV,Bureau Révision,CH,paiement chèque,5009.0,0.0
"2022-07-07",DJREV,Bureau Révision,ES,paiement en espèce,570502.0,0.0
"2022-07-07",DJTRS,Bureau Transit,CH,paiement chèque,265000.0,0.0
"2022-07-07",DJTRS,Bureau Transit,ES,paiement en espèce,52000.0,0.0
"2022-07-07",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,7000.0,0.0
"2022-07-07",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,11000.0,0.0
"2022-07-07",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,13000.0,0.0
"2022-07-07",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,9000.0,0.0
"2022-07-07",DJZFR,Bureau Zone Franche,CH,paiement chèque,316300.0,0.0
"2022-07-08",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,3000.0,0.0
"2022-07-08",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,14000.0,0.0
"2022-07-08",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,21317.0,0.0
"2022-07-08",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,47958.0,0.0
"2022-07-08",DJFRZ,Bureau Free Zone,CH,paiement chèque,7000.0,0.0
"2022-07-08",DJFRZ,Bureau Free Zone,ES,paiement en espèce,12000.0,0.0
"2022-07-08",DJPRT,Bureau du Port,CH,paiement chèque,3699958.0,0.0
"2022-07-08",DJPRT,Bureau du Port,ES,paiement en espèce,6576592.0,0.0
"2022-07-08",DJTRS,Bureau Transit,CH,paiement chèque,23000.0,0.0
"2022-07-08",DJTRS,Bureau Transit,ES,paiement en espèce,20000.0,0.0
"2022-07-08",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,5000.0,0.0
"2022-07-08",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,2000.0,0.0
"2022-07-08",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,1000.0,0.0
"2022-07-08",DJZFR,Bureau Zone Franche,CH,paiement chèque,1000.0,0.0
"2022-07-09",DJTRS,Bureau Transit,CH,paiement chèque,23000.0,0.0
"2022-07-09",DJTRS,Bureau Transit,ES,paiement en espèce,8000.0,0.0
"2022-07-10",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,22300.0,0.0
"2022-07-10",DJGAR,Bureau de la Gare,ES,paiement en espèce,1144019.0,0.0
"2022-07-10",DJTRS,Bureau Transit,CH,paiement chèque,13000.0,0.0
"2022-07-10",DJTRS,Bureau Transit,ES,paiement en espèce,10000.0,0.0
"2022-07-11",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,655336.0,0.0
"2022-07-11",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,29000.0,0.0
"2022-07-11",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,3252413.0,0.0
"2022-07-11",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,495281.0,0.0
"2022-07-11",DJAKH,Bureau Khat,CH,paiement chèque,3721680.0,0.0
"2022-07-11",DJAKH,Bureau Khat,ES,paiement en espèce,28616745,0.0
"2022-07-11",DJEXO,Bureau Exonérations,CH,paiement chèque,1744401.0,0.0
"2022-07-11",DJEXO,Bureau Exonérations,ES,paiement en espèce,14609.0,0.0
"2022-07-11",DJFRZ,Bureau Free Zone,CH,paiement chèque,7200076.0,0.0
"2022-07-11",DJFRZ,Bureau Free Zone,ES,paiement en espèce,1947645.0,0.0
"2022-07-11",DJPRT,Bureau du Port,CH,paiement chèque,16399886,0.0
"2022-07-11",DJPRT,Bureau du Port,ES,paiement en espèce,8227444.0,0.0
"2022-07-11",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,7027921.0,0.0
"2022-07-11",DJREV,Bureau Révision,CH,paiement chèque,5503018.0,0.0
"2022-07-11",DJREV,Bureau Révision,ES,paiement en espèce,4011285.0,0.0
"2022-07-11",DJTRS,Bureau Transit,CH,paiement chèque,252000.0,0.0
"2022-07-11",DJTRS,Bureau Transit,ES,paiement en espèce,56000.0,0.0
"2022-07-11",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,4000.0,0.0
"2022-07-11",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,12000.0,0.0
"2022-07-11",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,16000.0,0.0
"2022-07-11",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,7000.0,0.0
"2022-07-11",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2022-07-12",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,2050361.0,0.0
"2022-07-12",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,299115.0,0.0
"2022-07-12",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,2440371.0,0.0
"2022-07-12",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,988018.0,0.0
"2022-07-12",DJAKH,Bureau Khat,CH,paiement chèque,25869442,0.0
"2022-07-12",DJAKH,Bureau Khat,ES,paiement en espèce,14365855,0.0
"2022-07-12",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,150862.0,0.0
"2022-07-12",DJEXO,Bureau Exonérations,CH,paiement chèque,423928.0,0.0
"2022-07-12",DJEXO,Bureau Exonérations,ES,paiement en espèce,128396.0,0.0
"2022-07-12",DJFRZ,Bureau Free Zone,CH,paiement chèque,5459336.0,0.0
"2022-07-12",DJFRZ,Bureau Free Zone,ES,paiement en espèce,4841622.0,0.0
"2022-07-12",DJPRT,Bureau du Port,CH,paiement chèque,31598026,0.0
"2022-07-12",DJPRT,Bureau du Port,ES,paiement en espèce,5068146.0,0.0
"2022-07-12",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2022-07-12",DJTRS,Bureau Transit,CH,paiement chèque,255000.0,0.0
"2022-07-12",DJTRS,Bureau Transit,ES,paiement en espèce,33000.0,0.0
"2022-07-12",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,5000.0,0.0
"2022-07-12",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,1024086.0,0.0
"2022-07-12",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,6000.0,0.0
"2022-07-12",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,17000.0,0.0
"2022-07-12",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2022-07-13",DIFTZ,Djibouti International Free Trade ,CC,Chèque Certifiée,2000.0,0.0
"2022-07-13",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,5840412.0,0.0
