Date	CodeOffice	OfficeName	MopCod	MopDsc	TotalAmountIn	TotalAmountOut
18/01/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	399290.0	0.0
18/01/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	715426.0	0.0
18/01/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	11431401	0.0
18/01/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	3512826.0	0.0
18/01/2024	DJAKH	Bureau Khat	ES	paiement en espèce	6184833.0	0.0
18/01/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	94366.0	0.0
18/01/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	4380280.0	0.0
18/01/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	191919.0	0.0
18/01/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	7252159.0	0.0
18/01/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	5861242.0	0.0
18/01/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	4137102.0	0.0
18/01/2024	DJPRT	Bureau du Port	CH	paiement chèque	25762974	0.0
18/01/2024	DJPRT	Bureau du Port	ES	paiement en espèce	17513678	0.0
18/01/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	29704746	0.0
18/01/2024	DJQBR	Bureau Quai Boutre	CH	paiement chèque	158974.0	0.0
18/01/2024	DJREV	Bureau Révision	CH	paiement chèque	1000.0	0.0
18/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	165000.0	0.0
18/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	24000.0	0.0
18/01/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	6000.0	0.0
18/01/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	19000.0	0.0
18/01/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	1483312.0	0.0
18/01/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	14000.0	0.0
18/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	2211368.0	0.0
19/01/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	187420.0	0.0
19/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	15000.0	0.0
19/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	16000.0	0.0
20/01/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	5000.0	0.0
20/01/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	13000.0	0.0
20/01/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	266357.0	0.0
20/01/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	921169.0	0.0
20/01/2024	DJAKH	Bureau Khat	CH	paiement chèque	83770094	0.0
20/01/2024	DJAKH	Bureau Khat	ES	paiement en espèce	3259159.0	0.0
20/01/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	9000.0	0.0
20/01/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	85160.0	0.0
20/01/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	26500.0	0.0
20/01/2024	DJPRT	Bureau du Port	ES	paiement en espèce	2873723.0	0.0
20/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	81000.0	0.0
20/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	24000.0	0.0
20/01/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	1000.0	0.0
20/01/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	7000.0	0.0
20/01/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	5000.0	0.0
20/01/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	1000.0	0.0
20/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	1000.0	0.0
21/01/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	4504225.0	0.0
21/01/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	374483.0	0.0
21/01/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	8637081.0	0.0
21/01/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	431808.0	0.0
21/01/2024	DJAKH	Bureau Khat	CH	paiement chèque	12666036	0.0
21/01/2024	DJAKH	Bureau Khat	ES	paiement en espèce	24184040	0.0
21/01/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	36026.0	0.0
21/01/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	200129.0	0.0
21/01/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	10200.0	0.0
21/01/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	1774742.0	0.0
21/01/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	25000.0	0.0
21/01/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	5076545.0	0.0
21/01/2024	DJPRT	Bureau du Port	CH	paiement chèque	11966584	0.0
21/01/2024	DJPRT	Bureau du Port	ES	paiement en espèce	12679575	0.0
21/01/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	57915435	0.0
21/01/2024	DJQBR	Bureau Quai Boutre	ES	paiement en espèce	409040.0	0.0
21/01/2024	DJREV	Bureau Révision	CH	paiement chèque	2000.0	0.0
21/01/2024	DJREV	Bureau Révision	ES	paiement en espèce	130000.0	0.0
21/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	131000.0	0.0
21/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	37000.0	0.0
21/01/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	3000.0	0.0
21/01/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	13000.0	0.0
21/01/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	11000.0	0.0
21/01/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	13000.0	0.0
21/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	3000.0	0.0
22/01/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	2500210.0	0.0
22/01/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	109696.0	0.0
22/01/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	398955.0	0.0
22/01/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	312714.0	0.0
22/01/2024	DJAKH	Bureau Khat	CH	paiement chèque	43840239	0.0
22/01/2024	DJAKH	Bureau Khat	ES	paiement en espèce	16407536	0.0
22/01/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	22655.0	0.0
22/01/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	2171780.0	0.0
22/01/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	147695.0	0.0
22/01/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	23748994	0.0
22/01/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	38303.0	0.0
22/01/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	152197.0	0.0
22/01/2024	DJPRT	Bureau du Port	CH	paiement chèque	11041578	0.0
22/01/2024	DJPRT	Bureau du Port	ES	paiement en espèce	11646109	0.0
22/01/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	113913513	0.0
22/01/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	1000.0	0.0
22/01/2024	DJQBR	Bureau Quai Boutre	CH	paiement chèque	1001520.0	0.0
22/01/2024	DJREV	Bureau Révision	CH	paiement chèque	1562210.0	0.0
22/01/2024	DJREV	Bureau Révision	ES	paiement en espèce	419251.0	0.0
22/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	90000.0	0.0
22/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	25000.0	0.0
22/01/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	11000.0	0.0
22/01/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	5000.0	0.0
22/01/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	1883484.0	0.0
22/01/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	5000.0	0.0
22/01/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	3598512.0	0.0
22/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	589041.0	0.0
23/01/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	7043395.0	0.0
23/01/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	1109983.0	0.0
23/01/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	8374081.0	0.0
23/01/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	1159394.0	0.0
23/01/2024	DJAKH	Bureau Khat	CH	paiement chèque	15882148	0.0
23/01/2024	DJAKH	Bureau Khat	ES	paiement en espèce	3743322.0	0.0
23/01/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	53120.0	0.0
23/01/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	260677.0	0.0
23/01/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	61550.0	0.0
23/01/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	14523160	0.0
23/01/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	1712020.0	0.0
23/01/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	26500.0	0.0
23/01/2024	DJPRT	Bureau du Port	CH	paiement chèque	10720737	0.0
23/01/2024	DJPRT	Bureau du Port	ES	paiement en espèce	4503753.0	0.0
23/01/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	25899263	0.0
23/01/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	1000.0	0.0
23/01/2024	DJQBR	Bureau Quai Boutre	ES	paiement en espèce	316454.0	0.0
23/01/2024	DJREV	Bureau Révision	ES	paiement en espèce	1097279.0	0.0
23/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	50000.0	0.0
23/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	18000.0	0.0
23/01/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	3000.0	0.0
23/01/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	16000.0	0.0
23/01/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	12000.0	0.0
23/01/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	1488912.0	0.0
23/01/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	1000.0	0.0
23/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	5000.0	0.0
24/01/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	10938055	0.0
24/01/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	365712.0	0.0
24/01/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	1824463.0	0.0
24/01/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	460730.0	0.0
24/01/2024	DJAKH	Bureau Khat	CH	paiement chèque	2038726.0	0.0
24/01/2024	DJAKH	Bureau Khat	ES	paiement en espèce	5890789.0	0.0
24/01/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	110318.0	0.0
24/01/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	105858.0	0.0
24/01/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	11000.0	0.0
24/01/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	6048964.0	0.0
24/01/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	1219185.0	0.0
24/01/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	53000.0	0.0
24/01/2024	DJPRT	Bureau du Port	CH	paiement chèque	2733696.0	0.0
24/01/2024	DJPRT	Bureau du Port	ES	paiement en espèce	6459583.0	0.0
24/01/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	42436835	0.0
24/01/2024	DJREV	Bureau Révision	CH	paiement chèque	1063581.0	0.0
24/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	134000.0	0.0
24/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	31000.0	0.0
24/01/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	1000.0	0.0
24/01/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	16000.0	0.0
24/01/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	1841020.0	0.0
24/01/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	176804.0	0.0
24/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	3000.0	0.0
25/01/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	1868149.0	0.0
25/01/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	106584.0	0.0
25/01/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	1491564.0	0.0
25/01/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	503412.0	0.0
25/01/2024	DJAKH	Bureau Khat	CH	paiement chèque	30202676	0.0
25/01/2024	DJAKH	Bureau Khat	ES	paiement en espèce	6662672.0	0.0
25/01/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	34200.0	0.0
25/01/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	510351.0	0.0
25/01/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	79341.0	0.0
25/01/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	4592787.0	0.0
25/01/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	415013.0	0.0
25/01/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	3804529.0	0.0
25/01/2024	DJPRT	Bureau du Port	CH	paiement chèque	8029202.0	0.0
25/01/2024	DJPRT	Bureau du Port	ES	paiement en espèce	4956483.0	0.0
25/01/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	1000.0	0.0
25/01/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	1000.0	0.0
25/01/2024	DJREV	Bureau Révision	ES	paiement en espèce	2000.0	0.0
25/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	90000.0	0.0
25/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	24000.0	0.0
25/01/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	18000.0	0.0
25/01/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	25000.0	0.0
25/01/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	12000.0	0.0
25/01/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	11000.0	0.0
25/01/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	2000.0	0.0
25/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	4000.0	0.0
26/01/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	87040.0	0.0
26/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	17000.0	0.0
26/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	34000.0	0.0
26/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	3000.0	0.0
27/01/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	6000.0	0.0
27/01/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	10000.0	0.0
27/01/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	49124.0	0.0
27/01/2024	DJAKH	Bureau Khat	CH	paiement chèque	1496360.0	0.0
27/01/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	70712.0	0.0
27/01/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	4000.0	0.0
27/01/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	18000.0	0.0
27/01/2024	DJPRT	Bureau du Port	CH	paiement chèque	1195164.0	0.0
27/01/2024	DJPRT	Bureau du Port	ES	paiement en espèce	3739725.0	0.0
27/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	65000.0	0.0
27/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	24000.0	0.0
27/01/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	6000.0	0.0
27/01/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	3000.0	0.0
27/01/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	6000.0	0.0
27/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	611861.0	0.0
28/01/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	4884417.0	0.0
28/01/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	1220451.0	0.0
28/01/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	2119285.0	0.0
28/01/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	572553.0	0.0
28/01/2024	DJAKH	Bureau Khat	CH	paiement chèque	4742365.0	0.0
28/01/2024	DJAKH	Bureau Khat	ES	paiement en espèce	28134097	0.0
28/01/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	182341.0	0.0
28/01/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	2736556.0	0.0
28/01/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	122071.0	0.0
28/01/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	10002412	0.0
28/01/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	968157.0	0.0
28/01/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	5009909.0	0.0
28/01/2024	DJPRT	Bureau du Port	CH	paiement chèque	7089801.0	0.0
28/01/2024	DJPRT	Bureau du Port	ES	paiement en espèce	5248454.0	0.0
28/01/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	1000.0	0.0
28/01/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	1000.0	0.0
28/01/2024	DJQBR	Bureau Quai Boutre	ES	paiement en espèce	159506.0	0.0
28/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	97000.0	0.0
28/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	49000.0	0.0
28/01/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	3000.0	0.0
28/01/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	18000.0	0.0
28/01/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	827376.0	0.0
28/01/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	8000.0	0.0
28/01/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	426338.0	0.0
28/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	1000.0	0.0
29/01/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	795891.0	0.0
29/01/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	34000.0	0.0
29/01/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	6654945.0	0.0
29/01/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	2359344.0	0.0
29/01/2024	DJAKH	Bureau Khat	CH	paiement chèque	56731860	0.0
29/01/2024	DJAKH	Bureau Khat	ES	paiement en espèce	11907474	0.0
29/01/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	664575.0	0.0
29/01/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	55518.0	0.0
29/01/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	5766743.0	0.0
29/01/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	3238750.0	0.0
29/01/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	26500.0	0.0
29/01/2024	DJPRT	Bureau du Port	CH	paiement chèque	26742046	0.0
29/01/2024	DJPRT	Bureau du Port	ES	paiement en espèce	9325666.0	0.0
29/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	73000.0	0.0
29/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	28000.0	0.0
29/01/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	7000.0	0.0
29/01/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	12000.0	0.0
29/01/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	13000.0	0.0
29/01/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	503322.0	0.0
29/01/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	1000.0	0.0
29/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	586112.0	0.0
30/01/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	407863.0	0.0
30/01/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	900026.0	0.0
30/01/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	546676.0	0.0
30/01/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	1518904.0	0.0
30/01/2024	DJAKH	Bureau Khat	CH	paiement chèque	16782090	0.0
30/01/2024	DJAKH	Bureau Khat	ES	paiement en espèce	7431063.0	0.0
30/01/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	446567.0	0.0
30/01/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	4840855.0	0.0
30/01/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	16000.0	0.0
30/01/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	18775909	0.0
30/01/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	306416.0	0.0
30/01/2024	DJPRT	Bureau du Port	CH	paiement chèque	34196493	0.0
30/01/2024	DJPRT	Bureau du Port	ES	paiement en espèce	8983263.0	0.0
30/01/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	9320415.0	0.0
30/01/2024	DJQBR	Bureau Quai Boutre	CH	paiement chèque	3080067.0	0.0
30/01/2024	DJREV	Bureau Révision	CH	paiement chèque	1000.0	0.0
30/01/2024	DJREV	Bureau Révision	ES	paiement en espèce	2905400.0	0.0
30/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	78000.0	0.0
30/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	36000.0	0.0
30/01/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	8000.0	0.0
30/01/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	13000.0	0.0
30/01/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	9000.0	0.0
30/01/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	9000.0	0.0
30/01/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	1000.0	0.0
30/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	1000.0	0.0
31/01/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	11361672	0.0
31/01/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	223353.0	0.0
31/01/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	2652962.0	0.0
31/01/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	701805.0	0.0
31/01/2024	DJAKH	Bureau Khat	CH	paiement chèque	77859349	0.0
31/01/2024	DJAKH	Bureau Khat	ES	paiement en espèce	5141867.0	0.0
31/01/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	38100.0	0.0
31/01/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	1946349.0	0.0
31/01/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	3185124.0	0.0
31/01/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	4861893.0	0.0
31/01/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	1742043.0	0.0
31/01/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	3817517.0	0.0
31/01/2024	DJPRT	Bureau du Port	CH	paiement chèque	76676282	0.0
31/01/2024	DJPRT	Bureau du Port	ES	paiement en espèce	10327076	0.0
31/01/2024	DJPST	Bureau  Poste	ES	paiement en espèce	719000.0	0.0
31/01/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	1000.0	0.0
31/01/2024	DJREV	Bureau Révision	CH	paiement chèque	239537.0	0.0
31/01/2024	DJREV	Bureau Révision	ES	paiement en espèce	1000.0	0.0
31/01/2024	DJTRS	Bureau Transit	CH	paiement chèque	99000.0	0.0
31/01/2024	DJTRS	Bureau Transit	ES	paiement en espèce	33000.0	0.0
31/01/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	2000.0	0.0
31/01/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	9000.0	0.0
31/01/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	7000.0	0.0
31/01/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	17000.0	0.0
31/01/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	2000.0	0.0
31/01/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	7000.0	0.0
01/02/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	911800.0	0.0
01/02/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	41000.0	0.0
01/02/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	1019166.0	0.0
01/02/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	886063.0	0.0
01/02/2024	DJAKH	Bureau Khat	CH	paiement chèque	1044977.0	0.0
01/02/2024	DJAKH	Bureau Khat	ES	paiement en espèce	6836467.0	0.0
01/02/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	50700.0	0.0
01/02/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	4000.0	0.0
01/02/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	71196.0	0.0
01/02/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	503116.0	0.0
01/02/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	2088791.0	0.0
01/02/2024	DJPRT	Bureau du Port	CH	paiement chèque	20312760	0.0
